EmployeeID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
1287,31,Non-Travel,4641,Sales,9,1,Human Resources,1,1287,1,Female,364,3,1,Manager,2,Single,71063,16872,5,Y,No,19,1,2,80,3,34,5,2,13,0,0,9,No
1288,29,Non-Travel,3139,Sales,19,3,Marketing,1,1288,1,Male,225,3,5,Sales Executive,4,Married,157003,3238,2,Y,No,7,2,1,80,2,39,6,2,0,1,1,0,No
1289,57,Travel_Frequently,2159,Research & Development,3,4,Marketing,1,1289,1,Male,186,3,1,Manager,1,Single,61826,2787,0,Y,Yes,14,4,4,80,2,33,5,4,0,1,1,1,No
1290,18,Travel_Rarely,1720,Research & Development,29,2,Technical Degree,1,1290,3,Female,249,4,2,Healthcare Representative,3,Married,160743,7832,8,Y,No,13,3,1,80,4,7,2,1,0,0,0,1,Yes
1291,59,Non-Travel,1434,Research & Development,16,4,Marketing,1,1291,1,Male,251,2,5,Laboratory Technician,3,Married,80881,5493,6,Y,No,25,4,4,80,2,2,3,3,17,17,17,13,No
1292,52,Travel_Rarely,2874,Research & Development,21,2,Technical Degree,1,1292,1,Female,146,4,5,Healthcare Representative,1,Single,127052,16746,8,Y,Yes,19,3,2,80,3,30,0,1,10,1,2,4,Yes
1293,45,Travel_Rarely,3238,Research & Development,1,3,Technical Degree,1,1293,3,Male,249,1,4,Research Scientist,2,Divorced,103421,8583,6,Y,No,11,1,4,80,2,25,6,2,8,2,6,2,No
1294,60,Travel_Rarely,4649,Research & Development,16,2,Life Sciences,1,1294,4,Male,227,1,1,Laboratory Technician,3,Divorced,133108,13187,7,Y,No,21,3,1,80,2,14,1,1,5,5,2,1,Yes
1295,42,Non-Travel,2668,Research & Development,21,5,Life Sciences,1,1295,3,Male,115,2,3,Manager,1,Single,11810,10057,6,Y,No,10,2,2,80,4,32,2,4,0,1,1,1,No
1296,19,Non-Travel,4406,Research & Development,9,2,Medical,1,1296,4,Female,116,1,3,Manager,1,Divorced,21405,4599,7,Y,No,9,3,2,80,3,35,3,3,1,0,1,0,No
1297,45,Travel_Frequently,2331,Research & Development,9,3,Other,1,1297,4,Female,319,1,5,Manager,4,Single,30797,11518,8,Y,No,23,4,3,80,0,17,1,3,5,3,4,2,No
1298,34,Travel_Rarely,3810,Research & Development,19,2,Life Sciences,1,1298,2,Male,169,2,2,Research Scientist,4,Divorced,168429,19175,2,Y,No,3,3,1,80,0,29,5,4,3,0,1,1,No
1299,36,Travel_Rarely,1291,Research & Development,12,3,Life Sciences,1,1299,4,Female,294,4,1,Research Scientist,3,Married,144075,12343,6,Y,Yes,17,2,1,80,0,25,5,4,8,4,5,7,No
1300,60,Travel_Rarely,2968,Research & Development,13,1,Other,1,1300,4,Female,164,1,5,Manager,4,Divorced,114726,13207,2,Y,No,18,4,3,80,2,20,1,4,14,1,7,5,No
1301,57,Travel_Rarely,4032,Sales,9,2,Medical,1,1301,4,Male,320,1,5,Manager,2,Married,146159,3330,6,Y,No,19,2,4,80,1,33,3,2,17,8,1,1,No
1302,26,Non-Travel,2052,Research & Development,8,1,Medical,1,1302,2,Male,378,2,5,Manager,4,Single,118759,9923,0,Y,No,2,1,1,80,4,16,5,1,4,0,3,2,No
1303,38,Travel_Frequently,2608,Sales,4,3,Life Sciences,1,1303,2,Female,198,4,5,Manager,3,Married,147119,10288,5,Y,No,14,2,3,80,0,28,4,3,10,8,3,10,No
1304,60,Non-Travel,3691,Research & Development,7,5,Human Resources,1,1304,4,Female,375,4,3,Research Scientist,4,Single,96030,17203,8,Y,No,4,3,4,80,0,7,4,4,7,1,6,2,No
1305,56,Travel_Frequently,4833,Sales,18,3,Medical,1,1305,2,Female,368,3,1,Sales Representative,2,Married,176152,16993,3,Y,No,13,4,1,80,0,0,1,4,9,7,1,9,No
1306,38,Non-Travel,4177,Research & Development,28,3,Human Resources,1,1306,2,Male,392,1,3,Research Director,4,Married,12366,14540,2,Y,Yes,9,3,4,80,1,9,0,1,4,0,3,2,No
1307,58,Travel_Frequently,1538,Research & Development,13,2,Marketing,1,1307,1,Male,375,1,3,Laboratory Technician,3,Single,167712,9701,0,Y,Yes,20,4,3,80,2,38,6,2,7,4,1,4,No
1308,27,Non-Travel,4112,Research & Development,24,5,Medical,1,1308,1,Male,194,1,5,Research Scientist,3,Divorced,148731,17257,0,Y,No,4,3,3,80,0,19,6,4,4,1,0,0,No
1309,47,Non-Travel,4844,Human Resources,5,4,Technical Degree,1,1309,2,Male,350,4,3,Human Resources,2,Married,35216,10429,7,Y,No,12,1,4,80,1,28,2,3,15,15,7,10,No
1310,24,Travel_Rarely,4650,Research & Development,22,2,Other,1,1310,4,Male,395,2,5,Research Director,2,Married,132723,7873,7,Y,No,22,1,2,80,0,22,0,4,2,2,0,0,No
1311,58,Travel_Rarely,4327,Research & Development,15,4,Medical,1,1311,4,Male,389,1,2,Laboratory Technician,2,Divorced,159263,3422,3,Y,Yes,14,1,1,80,1,28,2,3,7,3,5,5,No
1312,36,Non-Travel,4412,Research & Development,23,4,Human Resources,1,1312,4,Female,145,1,1,Research Scientist,1,Divorced,32092,11047,4,Y,No,6,4,3,80,1,25,2,2,5,2,2,1,No
1313,44,Non-Travel,1676,Research & Development,29,4,Technical Degree,1,1313,1,Male,263,2,4,Research Director,2,Divorced,34354,3538,8,Y,Yes,14,3,4,80,0,3,4,1,18,6,6,17,No
1314,20,Non-Travel,2401,Research & Development,17,4,Human Resources,1,1314,4,Female,328,3,3,Laboratory Technician,1,Married,21428,14113,8,Y,No,13,1,4,80,1,35,5,2,0,1,1,0,No
1315,44,Travel_Frequently,2692,Sales,28,5,Marketing,1,1315,4,Male,271,3,4,Sales Representative,3,Divorced,66779,8576,5,Y,Yes,3,4,3,80,3,13,2,3,20,2,16,11,No
1316,49,Travel_Rarely,1051,Sales,2,2,Human Resources,1,1316,3,Male,329,3,2,Manager,3,Single,159128,14948,4,Y,No,16,3,2,80,0,0,4,4,12,2,2,2,No
1317,39,Non-Travel,2985,Research & Development,13,4,Life Sciences,1,1317,2,Female,135,3,2,Healthcare Representative,3,Married,135817,12056,3,Y,No,1,2,4,80,0,34,0,4,11,3,7,2,No
1318,27,Travel_Frequently,1779,Sales,20,2,Medical,1,1318,3,Female,116,1,3,Manager,2,Divorced,14231,14914,2,Y,No,17,3,1,80,3,27,5,2,1,1,0,0,Yes
1319,52,Travel_Frequently,1098,Human Resources,2,4,Other,1,1319,4,Male,259,3,4,Manager,3,Married,182813,14849,6,Y,No,19,3,2,80,3,0,5,4,6,4,5,2,No
1320,50,Travel_Rarely,4224,Sales,21,4,Medical,1,1320,3,Female,194,4,4,Sales Representative,1,Divorced,188854,6795,3,Y,No,25,2,3,80,3,10,3,3,5,1,5,2,No
1321,52,Travel_Frequently,3785,Research & Development,8,3,Human Resources,1,1321,3,Female,320,4,4,Manager,1,Single,196542,3506,5,Y,Yes,3,3,4,80,0,34,0,4,19,12,16,12,Yes
1322,42,Travel_Frequently,4662,Sales,9,1,Medical,1,1322,2,Female,142,4,5,Manager,4,Divorced,192294,12617,6,Y,No,25,1,2,80,2,17,0,3,16,7,7,3,No
1323,19,Non-Travel,4295,Research & Development,5,2,Technical Degree,1,1323,3,Female,226,1,1,Research Director,2,Divorced,113557,7169,2,Y,No,25,1,1,80,3,13,0,4,0,1,0,0,No
1324,33,Travel_Rarely,3609,Sales,25,2,Human Resources,1,1324,2,Male,249,1,5,Sales Executive,1,Divorced,105371,7814,1,Y,Yes,5,4,1,80,1,15,0,2,3,3,3,1,No
1325,29,Travel_Rarely,2633,Sales,29,5,Human Resources,1,1325,1,Male,103,1,1,Sales Executive,2,Divorced,101143,4594,7,Y,No,12,3,2,80,1,18,6,4,9,4,8,3,No
1326,50,Travel_Rarely,2783,Sales,20,1,Life Sciences,1,1326,3,Female,129,4,1,Sales Executive,1,Single,39814,17814,2,Y,No,17,2,1,80,2,3,0,3,15,7,0,6,No
1327,54,Travel_Frequently,1051,Sales,1,3,Other,1,1327,2,Male,191,3,1,Manager,2,Divorced,39892,9649,2,Y,Yes,21,3,2,80,3,24,1,1,20,11,4,20,No
1328,23,Travel_Frequently,1881,Research & Development,6,4,Technical Degree,1,1328,3,Male,151,1,4,Laboratory Technician,4,Married,39282,18565,1,Y,Yes,3,4,4,80,4,26,5,3,1,0,0,0,Yes
1329,30,Non-Travel,1698,Research & Development,6,1,Other,1,1329,4,Female,142,4,3,Healthcare Representative,2,Single,114065,2758,4,Y,No,21,1,3,80,1,4,4,4,8,8,4,1,No
1330,19,Travel_Rarely,2691,Sales,16,4,Life Sciences,1,1330,3,Male,354,3,4,Sales Representative,1,Married,94502,18126,0,Y,No,23,1,2,80,0,28,3,3,1,1,1,0,Yes
1331,32,Travel_Rarely,1684,Research & Development,15,5,Technical Degree,1,1331,1,Male,170,2,5,Research Director,1,Single,95897,5860,8,Y,No,7,2,1,80,2,6,0,4,5,1,0,1,No
1332,30,Non-Travel,2643,Sales,11,1,Life Sciences,1,1332,3,Female,239,4,1,Sales Representative,1,Divorced,150027,4907,7,Y,Yes,1,4,3,80,4,22,6,1,6,6,3,4,Yes
1333,53,Travel_Rarely,4023,Research & Development,22,5,Life Sciences,1,1333,2,Female,252,1,2,Research Director,1,Divorced,61181,19079,1,Y,No,18,1,1,80,0,17,6,3,12,5,11,6,No
1334,47,Travel_Frequently,1118,Research & Development,4,4,Life Sciences,1,1334,2,Male,148,4,4,Manager,3,Married,119076,12849,1,Y,No,15,4,1,80,1,9,5,3,14,3,8,0,No
1335,32,Travel_Rarely,4530,Sales,7,2,Life Sciences,1,1335,4,Female,193,3,5,Sales Representative,2,Divorced,128519,17541,3,Y,No,11,4,2,80,3,10,4,4,4,4,1,1,No
1336,48,Travel_Rarely,3727,Research & Development,14,2,Human Resources,1,1336,1,Female,296,3,5,Healthcare Representative,3,Married,14167,10734,2,Y,Yes,21,4,2,80,4,35,1,2,20,10,12,11,No
1337,56,Non-Travel,2938,Sales,8,3,Medical,1,1337,4,Male,259,1,4,Sales Executive,4,Divorced,154984,7178,0,Y,No,3,4,4,80,1,15,2,4,2,0,0,1,No
1338,23,Travel_Rarely,1867,Research & Development,13,2,Other,1,1338,3,Female,193,2,2,Laboratory Technician,3,Married,114427,17052,0,Y,No,9,3,3,80,2,23,6,2,2,2,0,2,No
1339,31,Travel_Rarely,4643,Human Resources,19,3,Marketing,1,1339,1,Female,344,3,2,Manager,1,Single,86150,19415,4,Y,No,5,3,4,80,1,32,0,1,4,2,0,1,No
1340,44,Travel_Frequently,3442,Research & Development,29,5,Technical Degree,1,1340,3,Male,229,4,2,Research Scientist,2,Married,138743,9025,9,Y,No,19,4,3,80,4,7,2,4,8,3,0,0,No
1341,34,Non-Travel,4757,Research & Development,22,2,Life Sciences,1,1341,3,Female,338,2,3,Research Scientist,2,Married,180633,8441,1,Y,Yes,0,1,2,80,2,25,2,4,11,3,11,7,No
1342,28,Travel_Rarely,4016,Research & Development,24,5,Technical Degree,1,1342,3,Male,113,4,5,Manager,1,Divorced,63893,15540,3,Y,No,23,4,3,80,4,6,6,4,4,1,0,4,Yes
1343,42,Non-Travel,1419,Human Resources,4,2,Marketing,1,1343,4,Male,171,2,1,Human Resources,3,Married,12347,3445,0,Y,No,8,1,2,80,3,10,4,1,10,9,8,6,No
1344,32,Travel_Rarely,4061,Research & Development,23,5,Other,1,1344,1,Female,172,3,1,Research Director,2,Married,45039,14944,6,Y,Yes,19,4,3,80,1,2,0,4,10,10,1,4,No
1345,26,Travel_Frequently,4456,Sales,18,4,Life Sciences,1,1345,2,Female,396,3,2,Sales Representative,4,Divorced,112827,12553,9,Y,Yes,22,3,4,80,2,30,5,4,4,3,1,3,Yes
1346,50,Travel_Rarely,3703,Research & Development,27,5,Human Resources,1,1346,3,Male,299,4,4,Research Director,3,Single,165460,17369,4,Y,Yes,23,1,1,80,2,37,1,4,5,4,2,5,No
1347,38,Travel_Rarely,4039,Research & Development,1,2,Other,1,1347,1,Female,382,4,5,Research Scientist,2,Divorced,83594,14552,6,Y,No,22,1,4,80,1,22,2,2,0,1,1,0,No
1348,23,Non-Travel,2555,Human Resources,10,3,Life Sciences,1,1348,2,Male,166,3,3,Manager,3,Divorced,32825,11613,0,Y,Yes,16,3,2,80,2,25,2,4,1,0,1,0,Yes
1349,48,Travel_Rarely,2879,Research & Development,29,2,Technical Degree,1,1349,4,Female,386,3,2,Laboratory Technician,4,Married,164851,4491,2,Y,No,5,3,3,80,3,29,6,3,14,9,13,10,No
1350,49,Travel_Rarely,2342,Sales,29,2,Medical,1,1350,2,Female,354,3,5,Manager,4,Divorced,54537,3728,2,Y,No,1,2,3,80,2,2,3,3,10,0,0,8,No
1351,39,Travel_Frequently,2310,Sales,16,3,Medical,1,1351,3,Female,135,2,5,Sales Executive,2,Married,197301,14291,3,Y,Yes,10,2,3,80,3,4,2,2,18,4,13,5,No
1352,50,Non-Travel,1282,Sales,17,5,Technical Degree,1,1352,2,Female,196,4,2,Sales Executive,2,Divorced,46893,7883,6,Y,Yes,11,2,2,80,4,2,2,3,11,1,11,9,No
1353,42,Non-Travel,3167,Sales,21,3,Medical,1,1353,1,Female,320,1,2,Sales Executive,2,Divorced,74280,2520,9,Y,Yes,6,1,2,80,3,35,4,3,1,0,0,0,Yes
1354,44,Travel_Rarely,2401,Sales,25,4,Technical Degree,1,1354,4,Female,282,3,3,Sales Executive,4,Married,199583,3906,3,Y,No,8,1,3,80,2,12,2,4,15,3,3,1,No
1355,31,Non-Travel,1772,Sales,21,1,Medical,1,1355,1,Female,135,3,5,Manager,2,Married,92610,13021,0,Y,No,14,1,2,80,3,16,0,2,9,6,2,6,No
1356,36,Travel_Rarely,2789,Sales,6,1,Technical Degree,1,1356,3,Female,387,2,3,Sales Representative,1,Divorced,93840,6450,7,Y,No,22,4,2,80,0,11,4,3,3,2,0,3,No
1357,28,Non-Travel,2859,Research & Development,15,1,Medical,1,1357,2,Female,379,2,5,Manager,2,Married,53969,19390,8,Y,No,19,1,3,80,4,22,0,3,5,3,5,5,No
1358,22,Travel_Rarely,1591,Research & Development,8,5,Life Sciences,1,1358,3,Male,232,1,3,Research Director,4,Single,82429,11933,2,Y,No,23,4,4,80,4,23,2,3,4,2,3,0,No
1359,55,Travel_Rarely,2539,Research & Development,15,1,Human Resources,1,1359,1,Male,316,4,2,Research Director,3,Divorced,137944,13262,0,Y,No,23,2,1,80,0,19,5,1,15,2,14,15,No
1360,58,Non-Travel,1907,Human Resources,22,3,Life Sciences,1,1360,1,Female,400,2,1,Human Resources,4,Married,73258,10788,5,Y,Yes,15,3,2,80,3,22,2,2,15,5,6,4,Yes
1361,49,Travel_Rarely,3134,Research & Development,17,1,Marketing,1,1361,1,Female,339,1,3,Manager,3,Married,98722,15627,6,Y,No,2,4,4,80,4,37,2,4,16,1,7,13,No
1362,42,Travel_Rarely,1477,Human Resources,28,1,Medical,1,1362,3,Male,400,3,4,Human Resources,3,Single,116779,8139,2,Y,No,8,3,1,80,4,9,2,3,8,6,6,1,No
1363,27,Travel_Frequently,2973,Research & Development,19,5,Human Resources,1,1363,4,Female,201,1,5,Research Scientist,3,Married,158768,9355,0,Y,No,11,2,4,80,0,16,5,4,6,1,3,4,No
1364,29,Non-Travel,1549,Research & Development,16,3,Technical Degree,1,1364,3,Male,156,4,4,Laboratory Technician,4,Single,157691,5536,9,Y,No,2,4,2,80,3,1,6,2,5,4,2,5,No
1365,18,Travel_Rarely,1844,Research & Development,21,3,Technical Degree,1,1365,4,Female,291,4,5,Manager,1,Divorced,49296,11480,2,Y,Yes,24,3,1,80,0,19,0,2,0,0,0,0,Yes
1366,31,Travel_Rarely,1847,Research & Development,24,3,Medical,1,1366,4,Male,274,4,1,Research Scientist,2,Single,43413,18870,2,Y,No,0,2,1,80,3,37,2,3,12,8,10,6,No
1367,53,Non-Travel,3058,Human Resources,25,1,Technical Degree,1,1367,1,Female,115,2,4,Human Resources,1,Married,62394,14613,6,Y,No,7,4,3,80,3,11,4,1,10,1,10,3,No
1368,55,Travel_Frequently,1708,Sales,22,5,Marketing,1,1368,2,Male,215,4,3,Sales Representative,2,Single,83369,13306,3,Y,No,21,1,2,80,1,16,5,4,16,10,4,14,No
1369,44,Travel_Rarely,3053,Human Resources,15,5,Life Sciences,1,1369,1,Female,134,2,4,Manager,3,Married,35727,6972,4,Y,No,19,3,1,80,4,22,1,2,14,12,11,9,Yes
1370,50,Travel_Rarely,2809,Human Resources,16,4,Marketing,1,1370,3,Male,225,4,1,Human Resources,1,Married,54367,13535,7,Y,No,13,3,2,80,4,10,1,1,16,12,3,10,No
1371,60,Travel_Frequently,4335,Research & Development,9,3,Technical Degree,1,1371,3,Female,309,4,1,Research Director,3,Divorced,44351,9789,8,Y,No,17,4,3,80,2,1,6,2,0,0,0,1,No
1372,46,Non-Travel,4783,Research & Development,4,5,Marketing,1,1372,3,Male,178,4,1,Manager,2,Married,59154,14545,1,Y,Yes,17,3,2,80,3,2,5,2,16,16,15,1,No
1373,26,Non-Travel,1046,Human Resources,25,5,Other,1,1373,2,Female,302,4,4,Manager,2,Single,185358,16512,2,Y,Yes,0,2,4,80,1,18,6,1,0,1,0,1,No
1374,18,Travel_Rarely,3008,Research & Development,26,3,Medical,1,1374,3,Female,350,4,1,Manager,1,Married,177929,10540,6,Y,Yes,14,2,2,80,0,25,2,4,0,0,1,1,No
1375,33,Travel_Rarely,1869,Human Resources,4,2,Other,1,1375,1,Male,316,4,2,Manager,4,Married,102743,10916,7,Y,No,24,1,1,80,4,20,4,1,1,0,1,0,No
1376,42,Travel_Frequently,3750,Research & Development,2,1,Technical Degree,1,1376,1,Male,365,3,3,Healthcare Representative,4,Married,92702,16451,3,Y,No,20,3,4,80,2,15,6,1,3,3,1,0,Yes
1377,24,Non-Travel,1587,Research & Development,4,2,Life Sciences,1,1377,4,Female,250,2,5,Healthcare Representative,3,Divorced,38131,10294,2,Y,No,11,1,1,80,0,37,5,4,1,0,0,1,Yes
1378,54,Travel_Rarely,3545,Research & Development,20,5,Life Sciences,1,1378,1,Male,171,2,5,Research Scientist,3,Divorced,53529,16668,6,Y,No,14,4,4,80,0,40,3,2,9,2,8,9,No
1379,30,Travel_Rarely,2188,Human Resources,22,2,Life Sciences,1,1379,4,Male,361,2,4,Human Resources,2,Single,91197,7278,9,Y,Yes,21,2,4,80,0,11,3,2,12,12,6,3,No
1380,48,Non-Travel,1318,Research & Development,27,4,Other,1,1380,3,Female,128,3,4,Research Scientist,1,Married,101291,15303,7,Y,No,15,1,2,80,4,35,4,1,3,1,0,1,Yes
1381,51,Non-Travel,1975,Sales,22,1,Medical,1,1381,1,Female,106,4,4,Sales Executive,3,Married,93778,19362,7,Y,No,3,2,3,80,4,30,5,3,14,14,2,6,No
1382,22,Non-Travel,3844,Research & Development,24,3,Marketing,1,1382,4,Male,331,3,2,Manager,4,Married,116135,16529,4,Y,No,25,3,2,80,2,8,5,3,1,1,0,0,No
1383,24,Non-Travel,3225,Research & Development,28,3,Life Sciences,1,1383,4,Female,335,4,3,Healthcare Representative,3,Divorced,37007,15777,7,Y,No,1,3,1,80,3,34,0,4,6,4,4,1,No
1384,22,Travel_Rarely,3085,Research & Development,14,1,Medical,1,1384,1,Female,276,4,2,Laboratory Technician,3,Divorced,68547,9898,3,Y,Yes,24,2,2,80,2,39,2,2,4,1,2,2,No
1385,22,Non-Travel,4374,Research & Development,21,2,Medical,1,1385,4,Female,174,4,1,Healthcare Representative,2,Married,98406,5607,8,Y,No,23,4,2,80,4,40,3,2,2,2,1,2,No
1386,29,Travel_Rarely,4080,Sales,28,2,Technical Degree,1,1386,3,Male,392,2,1,Sales Representative,2,Divorced,175831,7079,2,Y,No,23,3,1,80,1,14,1,3,3,0,3,1,No
1387,34,Travel_Frequently,3510,Research & Development,6,3,Other,1,1387,3,Male,143,3,1,Research Director,3,Single,141543,9610,5,Y,No,12,2,1,80,1,10,4,3,3,1,3,3,Yes
1388,37,Travel_Rarely,4392,Sales,26,5,Other,1,1388,4,Female,171,1,2,Manager,4,Single,12378,14015,0,Y,No,16,4,2,80,4,26,4,3,19,10,12,9,No
1389,37,Travel_Rarely,3229,Human Resources,15,2,Other,1,1389,2,Female,302,4,2,Human Resources,2,Married,111345,8859,1,Y,Yes,12,2,2,80,0,35,2,1,14,6,0,1,No
1390,27,Travel_Frequently,4380,Research & Development,26,3,Human Resources,1,1390,4,Female,244,1,1,Manager,2,Married,13743,9849,4,Y,Yes,20,2,1,80,1,6,0,3,8,1,6,6,No
1391,45,Non-Travel,3184,Sales,21,3,Technical Degree,1,1391,3,Female,177,2,5,Sales Representative,3,Married,47664,4488,1,Y,No,20,1,3,80,4,27,0,3,5,0,3,5,Yes
1392,20,Travel_Frequently,1072,Human Resources,21,1,Technical Degree,1,1392,4,Female,271,2,5,Manager,2,Divorced,182968,5471,6,Y,No,4,3,3,80,0,1,3,1,2,1,2,1,No
1393,38,Non-Travel,4732,Research & Development,22,3,Medical,1,1393,1,Male,368,2,3,Healthcare Representative,2,Married,67894,10331,0,Y,No,14,1,1,80,0,29,6,4,15,5,11,0,No
1394,60,Travel_Rarely,3215,Sales,11,2,Medical,1,1394,4,Male,162,4,1,Manager,1,Married,100716,16912,9,Y,No,24,3,3,80,2,4,1,4,0,0,1,0,No
1395,50,Travel_Rarely,4575,Sales,13,5,Life Sciences,1,1395,1,Male,180,4,5,Sales Executive,2,Married,28933,7447,5,Y,No,1,3,1,80,3,14,5,3,17,4,8,2,Yes
1396,36,Non-Travel,2992,Sales,9,5,Technical Degree,1,1396,3,Male,222,2,5,Manager,2,Married,24202,11689,0,Y,Yes,24,2,4,80,3,22,2,1,7,3,4,2,No
1397,40,Travel_Rarely,3279,Research & Development,14,2,Medical,1,1397,4,Male,363,3,1,Research Director,1,Married,15022,3875,4,Y,Yes,21,4,1,80,2,37,0,3,16,10,3,4,No
1398,49,Travel_Rarely,3344,Human Resources,23,2,Other,1,1398,4,Male,136,4,1,Manager,1,Married,37465,10238,0,Y,Yes,0,2,3,80,2,25,4,3,5,5,4,5,Yes
1399,43,Travel_Frequently,2549,Sales,13,4,Life Sciences,1,1399,4,Female,169,2,4,Manager,2,Married,186739,3902,4,Y,No,25,4,3,80,0,9,0,3,10,8,1,8,No
1400,51,Travel_Frequently,4867,Sales,19,3,Life Sciences,1,1400,3,Female,210,2,3,Sales Representative,2,Single,65235,15177,0,Y,No,4,4,3,80,3,28,2,2,19,4,13,13,No
1401,21,Non-Travel,2883,Research & Development,11,2,Marketing,1,1401,2,Male,227,3,2,Research Director,4,Married,184703,14631,4,Y,No,5,2,2,80,0,13,4,4,1,1,0,1,No
1402,43,Travel_Frequently,4427,Sales,15,2,Marketing,1,1402,2,Male,147,1,3,Manager,3,Divorced,146817,18018,4,Y,No,14,3,3,80,3,12,5,2,1,1,1,0,No
1403,57,Travel_Rarely,5000,Sales,28,3,Other,1,1403,1,Female,330,2,5,Manager,4,Married,160974,5083,0,Y,No,21,2,3,80,0,21,3,3,1,0,1,0,No
1404,36,Non-Travel,2940,Human Resources,28,2,Life Sciences,1,1404,4,Female,332,1,4,Human Resources,3,Divorced,195011,5305,6,Y,No,10,4,2,80,1,26,1,3,3,2,0,0,No
1405,39,Travel_Rarely,2342,Sales,26,4,Human Resources,1,1405,4,Male,381,1,5,Manager,4,Single,155734,5855,2,Y,No,15,3,2,80,2,36,5,1,14,9,1,9,No
1406,58,Travel_Frequently,1929,Research & Development,2,3,Medical,1,1406,3,Female,313,2,1,Research Scientist,3,Divorced,86599,12514,5,Y,Yes,18,4,4,80,0,31,6,3,16,3,13,8,Yes
1407,24,Travel_Rarely,2680,Sales,2,2,Medical,1,1407,3,Male,126,4,3,Manager,1,Single,90065,16566,9,Y,Yes,15,2,4,80,4,10,1,1,2,2,2,2,No
1408,37,Travel_Frequently,3454,Research & Development,5,3,Life Sciences,1,1408,3,Female,199,4,4,Healthcare Representative,3,Divorced,128869,12541,4,Y,No,14,3,4,80,4,15,5,4,4,3,0,0,No
1409,30,Travel_Frequently,2326,Research & Development,7,4,Life Sciences,1,1409,4,Male,343,3,2,Healthcare Representative,1,Divorced,192414,2656,4,Y,Yes,1,2,3,80,3,3,0,4,9,4,1,3,No
1410,43,Non-Travel,4609,Human Resources,15,5,Human Resources,1,1410,1,Female,152,4,4,Manager,4,Single,131857,12675,0,Y,No,13,3,2,80,3,10,4,4,15,0,9,6,No
1411,49,Travel_Rarely,2277,Research & Development,8,1,Technical Degree,1,1411,4,Male,394,1,3,Research Scientist,2,Divorced,131072,12124,6,Y,No,8,4,2,80,2,26,0,1,13,13,4,6,Yes
1412,28,Non-Travel,2311,Research & Development,23,3,Life Sciences,1,1412,1,Male,301,1,2,Research Director,4,Married,21744,2967,9,Y,No,15,2,1,80,1,9,6,4,10,10,0,6,No
1413,43,Travel_Frequently,4979,Research & Development,21,1,Human Resources,1,1413,2,Female,389,3,2,Manager,3,Married,85100,9329,2,Y,No,16,4,1,80,3,35,5,2,10,0,5,8,No
1414,51,Travel_Rarely,4511,Research & Development,18,5,Technical Degree,1,1414,1,Female,282,3,3,Laboratory Technician,2,Single,97275,15394,1,Y,No,10,1,1,80,3,0,5,2,1,1,1,1,No
1415,57,Non-Travel,2407,Sales,22,5,Other,1,1415,3,Female,188,3,5,Sales Executive,4,Married,19468,6930,6,Y,No,7,3,4,80,0,2,3,3,11,10,2,5,Yes
1416,41,Non-Travel,2944,Research & Development,29,5,Marketing,1,1416,3,Female,211,1,2,Research Scientist,4,Married,136502,8484,4,Y,No,24,3,3,80,4,1,5,1,2,0,2,1,No
1417,25,Non-Travel,2310,Research & Development,5,4,Marketing,1,1417,4,Male,177,2,2,Laboratory Technician,1,Divorced,80475,10575,7,Y,No,1,1,1,80,0,17,4,3,3,0,1,3,No
1418,52,Travel_Rarely,3268,Sales,22,1,Medical,1,1418,2,Female,363,1,4,Manager,3,Divorced,21419,10183,0,Y,No,23,1,1,80,2,32,4,4,8,0,5,8,No
1419,35,Travel_Frequently,1460,Sales,23,1,Marketing,1,1419,3,Female,213,3,5,Sales Executive,1,Divorced,60486,16159,9,Y,Yes,18,1,2,80,0,15,0,1,0,0,1,1,No
1420,19,Travel_Rarely,1590,Research & Development,17,1,Medical,1,1420,4,Female,389,2,4,Manager,3,Single,176820,3689,7,Y,Yes,25,3,3,80,4,20,4,4,0,0,0,1,No
1421,27,Travel_Frequently,2449,Sales,16,1,Technical Degree,1,1421,4,Female,281,4,5,Manager,3,Divorced,74144,5163,3,Y,Yes,0,3,3,80,0,19,1,3,0,1,1,0,Yes
1422,20,Non-Travel,1094,Research & Development,16,2,Marketing,1,1422,2,Female,297,3,1,Healthcare Representative,3,Single,111087,15540,1,Y,Yes,6,3,3,80,3,16,2,2,2,2,1,0,No
1423,38,Travel_Frequently,4340,Research & Development,9,2,Human Resources,1,1423,1,Female,363,3,5,Research Scientist,3,Divorced,62449,18709,1,Y,No,18,2,1,80,3,39,3,2,16,11,12,6,No
1424,56,Travel_Frequently,1966,Sales,3,2,Technical Degree,1,1424,2,Female,218,3,1,Manager,4,Divorced,47243,8745,9,Y,No,23,3,3,80,3,35,6,2,13,11,12,0,No
